dataset_id,table_id
statista,top_10_apps_gp_downloads_category20200331
statista,top_10_apps_gp_downloads_category20200430
statista,top_10_apps_gp_downloads_category20200531
statista,top_10_apps_gp_downloads_category20200630
statista,top_10_apps_gp_downloads_category20200731
statista,top_10_apps_gp_downloads_category20200831
statista,top_10_apps_gp_downloads_category20200930
statista,top_10_apps_gp_downloads_category20201031
statista,top_10_apps_gp_downloads_category20201130
statista,top_10_apps_gp_downloads_category20201231
statista,top_10_apps_gp_downloads_category20210131
statista,top_10_apps_gp_downloads_category20210228
statista,top_10_apps_gp_downloads_category20210331
statista,top_10_apps_gp_downloads_category20210430
statista,top_10_apps_gp_downloads_category20210531
statista,top_10_apps_gp_downloads_category20210630
statista,top_10_apps_gp_downloads_category20210731
statista,top_10_apps_gp_downloads_category20210831
statista,top_10_apps_gp_downloads_category20210930
statista,top_10_apps_gp_downloads_category20211031
statista,top_10_apps_gp_downloads_category20211130
statista,top_10_apps_gp_downloads_category20211231
statista,top_10_apps_gp_downloads_category20220131
statista,top_10_apps_gp_downloads_category20220228
statista,top_10_apps_gp_downloads_category20220331
statista,top_10_apps_gp_downloads_category20220430
statista,top_10_apps_gp_downloads_category20220531
statista,top_10_apps_gp_downloads_category20220630
statista,top_10_apps_gp_downloads_category20220731
statista,top_10_apps_gp_downloads_category20220831
statista,top_10_apps_gp_downloads_category20220930
statista,top_10_apps_gp_downloads_overall20161231
statista,top_10_apps_gp_downloads_overall20170228
statista,top_10_apps_gp_downloads_overall20170331
statista,top_10_apps_gp_downloads_overall20170430
statista,top_10_apps_gp_downloads_overall20170531
statista,top_10_apps_gp_downloads_overall20170630
statista,top_10_apps_gp_downloads_overall20170731
statista,top_10_apps_gp_downloads_overall20170831
statista,top_10_apps_gp_downloads_overall20170930
statista,top_10_apps_gp_downloads_overall20171031
statista,top_10_apps_gp_downloads_overall20171130
statista,top_10_apps_gp_downloads_overall20171205
statista,top_10_apps_gp_downloads_overall20171231
statista,top_10_apps_gp_downloads_overall20180131
statista,top_10_apps_gp_downloads_overall20180228
statista,top_10_apps_gp_downloads_overall20180331
statista,top_10_apps_gp_downloads_overall20180430
statista,top_10_apps_gp_downloads_overall20180531
statista,top_10_apps_gp_downloads_overall20180630
statista,top_10_apps_gp_downloads_overall20180731
statista,top_10_apps_gp_downloads_overall20180831
statista,top_10_apps_gp_downloads_overall20180930
statista,top_10_apps_gp_downloads_overall20181031
statista,top_10_apps_gp_downloads_overall20181130
statista,top_10_apps_gp_downloads_overall20181231
